Return,Risk,Sharpe
0.18264019207145285,0.19761597575742385,0.6712017667755282
0.20490504555591899,0.20885966026811126,0.7416704851337438
0.18014934947306604,0.20050156068539732,0.6491188848015034
0.19295887827287922,0.21661094022506364,0.6599799535717897
0.19482931945347154,0.209917149810185,0.6899356226226951
0.19227259952628356,0.20448942359262273,0.6957455159623046
0.17122975574078814,0.20256328235910742,0.5984784326602197
0.2068691315421469,0.21117580658858404,0.7428366633293451
0.1838651859709607,0.20634669786443538,0.6487391722590433
0.16233716565741108,0.20524743923686636,0.5473255406990392
0.207578234767578,0.2268008835364328,0.6947866882637825
0.18962100628030484,0.20519635280827825,0.6804263544136058
0.1890418445476192,0.19802138893221635,0.7021556878141778
0.17757966485003535,0.1973494707370493,0.646465705601126
0.20493869184647934,0.2112417572326251,0.7334662136703242
0.18723076487946338,0.19647328484913912,0.6984703543020379
0.18270892718715703,0.19596605227776928,0.6772036566774875
0.1931063863959694,0.19915101369416352,0.7185822644906948
0.19705572157436185,0.2039747942655519,0.7209504591185522
0.20307782551736958,0.2152726026758141,0.7110882834816392
0.18443809691293722,0.1988397483091813,0.6761127896012813
0.1733052748848547,0.19479700335565261,0.6329936947732653
0.19765779770476344,0.2064072138888579,0.7153713037581686
0.14245047179018533,0.2320721278894754,0.39836956135557544
0.16561896173070473,0.21678545941174412,0.5333335641811094
0.1780568973711567,0.1948418849700887,0.6572349543365148
0.18195699136134644,0.1955315898121776,0.6748627753096099
0.19239381516480486,0.19875628263241837,0.7164242220616958
0.1899917245317398,0.20530222889209782,0.6818811723925134
0.19061195779494428,0.2003569455283585,0.7018072541689955
0.1909517987685399,0.2030360208289209,0.6942206520453165
0.19688582393910461,0.20886593538812467,0.7032540929479685
0.20046757850894026,0.20759688485011346,0.7248065336701898
0.19183023342792677,0.20872479856013476,0.679508301870823
0.1933904368958724,0.212467169986992,0.6748827920315937
0.19268564935454033,0.1994357468281554,0.7154467121558
0.1715634712412027,0.19870081190000394,0.6117915175020997
0.18497234662075188,0.20260106684482615,0.6661976105196342
0.19474628211110392,0.2024701098611161,0.7149019784223571
